filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,0,"{""name"":""rect"",""x"":1665,""y"":1571,""width"":119,""height"":46}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,1,"{""name"":""rect"",""x"":1925,""y"":1532,""width"":84,""height"":63}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,2,"{""name"":""rect"",""x"":2252,""y"":1504,""width"":88,""height"":46}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,3,"{""name"":""rect"",""x"":2157,""y"":1486,""width"":88,""height"":35}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,4,"{""name"":""rect"",""x"":1686,""y"":1433,""width"":49,""height"":21}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,5,"{""name"":""rect"",""x"":1388,""y"":1690,""width"":130,""height"":18}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,6,"{""name"":""rect"",""x"":1398,""y"":1458,""width"":67,""height"":112}","{""attribute"":{""not_submerged "":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,7,"{""name"":""rect"",""x"":1469,""y"":1574,""width"":74,""height"":70}","{""attribute"":{""not_submerged "":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,8,"{""name"":""rect"",""x"":1546,""y"":1641,""width"":67,""height"":53}","{""attribute"":{""not_submerged "":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,9,"{""name"":""rect"",""x"":1809,""y"":1479,""width"":98,""height"":81}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,10,"{""name"":""rect"",""x"":2428,""y"":1581,""width"":109,""height"":42}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,11,"{""name"":""rect"",""x"":2291,""y"":1412,""width"":63,""height"":28}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,12,"{""name"":""rect"",""x"":2150,""y"":1363,""width"":53,""height"":46}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,13,"{""name"":""rect"",""x"":1852,""y"":1602,""width"":225,""height"":60}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,14,"{""name"":""rect"",""x"":2027,""y"":1398,""width"":119,""height"":53}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,15,"{""name"":""rect"",""x"":2045,""y"":1490,""width"":102,""height"":95}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,16,"{""name"":""rect"",""x"":1476,""y"":1462,""width"":316,""height"":91}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,17,"{""name"":""rect"",""x"":2354,""y"":1455,""width"":316,""height"":119}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,18,"{""name"":""rect"",""x"":2094,""y"":1585,""width"":309,""height"":39}","{""attribute"":{""open_water"":true}}"
invert_Hbwtr_w1_20180818_120445.JPG,177162,"{""attribute"":{}}",21,19,"{""name"":""rect"",""x"":1918,""y"":1412,""width"":95,""height"":98}","{""attribute"":{""open_water"":true}}"
