,filename,system,watershed,date,class,name,x,y,width,height,pic_id,region_count,region_id,area,aspect_ratio
0,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,199,2028,46,41,120451.JPG,20,0,1886,0.8913043478260869
1,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,192,2125,33,27,120451.JPG,20,1,891,0.8181818181818182
2,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,396,2022,38,35,120451.JPG,20,2,1330,0.9210526315789473
3,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,488,2114,45,35,120451.JPG,20,3,1575,0.7777777777777778
4,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,670,2079,43,35,120451.JPG,20,4,1505,0.813953488372093
5,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,905,2077,35,30,120451.JPG,20,5,1050,0.8571428571428571
6,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,806,2216,25,19,120451.JPG,20,6,475,0.76
7,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1039,2055,37,35,120451.JPG,20,7,1295,0.9459459459459459
8,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1188,2028,38,22,120451.JPG,20,8,836,0.5789473684210527
9,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1120,2149,24,21,120451.JPG,20,9,504,0.875
10,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1016,2206,37,29,120451.JPG,20,10,1073,0.7837837837837838
11,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1260,2143,27,22,120451.JPG,20,11,594,0.8148148148148148
12,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1390,2065,32,27,120451.JPG,20,12,864,0.84375
13,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1381,2171,30,29,120451.JPG,20,13,870,0.9666666666666667
14,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1295,2259,32,30,120451.JPG,20,14,960,0.9375
15,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1517,2085,33,30,120451.JPG,20,15,990,0.9090909090909091
16,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,1486,2198,29,22,120451.JPG,20,16,638,0.7586206896551724
17,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,609,2189,32,22,120451.JPG,20,17,704,0.6875
18,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,372,2144,32,22,120451.JPG,20,18,704,0.6875
19,invert_Hbwtr_w3_20200101_120451.JPG,Hbwtr,w3,01/01/2020,open_water_dark,rect,80,2003,38,54,120451.JPG,20,19,2052,1.4210526315789473
20,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,178,2012,27,22,115951.JPG,20,0,594,0.8148148148148148
21,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,113,2081,27,24,115951.JPG,20,1,648,0.8888888888888888
22,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,337,2015,37,33,115951.JPG,20,2,1221,0.8918918918918919
23,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,267,2122,25,25,115951.JPG,20,3,625,1.0
24,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,469,2047,27,24,115951.JPG,20,4,648,0.8888888888888888
25,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,431,2128,38,32,115951.JPG,20,5,1216,0.8421052631578947
26,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,595,2096,32,32,115951.JPG,20,6,1024,1.0
27,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,716,2047,21,27,115951.JPG,20,7,567,1.2857142857142858
28,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,681,2141,24,25,115951.JPG,20,8,600,1.0416666666666667
29,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,589,2186,33,33,115951.JPG,20,9,1089,1.0
30,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,837,2100,27,21,115951.JPG,20,10,567,0.7777777777777778
31,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,980,2055,30,27,115951.JPG,20,11,810,0.9
32,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,886,2216,37,27,115951.JPG,20,12,999,0.7297297297297297
33,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,991,2138,33,29,115951.JPG,20,13,957,0.8787878787878788
34,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,1109,2031,30,19,115951.JPG,20,14,570,0.6333333333333333
35,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,1271,1999,33,30,115951.JPG,20,15,990,0.9090909090909091
36,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,1191,2114,32,32,115951.JPG,20,16,1024,1.0
37,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,1355,2047,29,33,115951.JPG,20,17,957,1.1379310344827587
38,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,1328,2192,32,27,115951.JPG,20,18,864,0.84375
39,invert_Hbwtr_w3_20200102_115951.JPG,Hbwtr,w3,01/02/2020,open_water_dark,rect,1160,2230,32,25,115951.JPG,20,19,800,0.78125
40,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,118,1980,33,25,115950.JPG,20,0,825,0.7575757575757576
41,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,86,2122,35,30,115950.JPG,20,1,1050,0.8571428571428571
42,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,262,2050,27,25,115950.JPG,20,2,675,0.9259259259259259
43,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,404,2019,27,24,115950.JPG,20,3,648,0.8888888888888888
44,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,374,2166,37,35,115950.JPG,20,4,1295,0.9459459459459459
45,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,511,2108,29,29,115950.JPG,20,5,841,1.0
46,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,665,2047,27,27,115950.JPG,20,6,729,1.0
47,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,695,2144,24,25,115950.JPG,20,7,600,1.0416666666666667
48,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,573,2168,27,25,115950.JPG,20,8,675,0.9259259259259259
49,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,838,2074,35,25,115950.JPG,20,9,875,0.7142857142857143
50,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,848,2178,27,29,115950.JPG,20,10,783,1.0740740740740742
51,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,981,2065,25,32,115950.JPG,20,11,800,1.28
52,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,1148,2025,30,33,115950.JPG,20,12,990,1.1
53,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,1072,2116,27,49,115950.JPG,20,13,1323,1.8148148148148149
54,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,996,2230,30,27,115950.JPG,20,14,810,0.9
55,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,1234,2149,30,43,115950.JPG,20,15,1290,1.4333333333333333
56,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,1308,2014,24,32,115950.JPG,20,16,768,1.3333333333333333
57,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,1339,2240,43,43,115950.JPG,20,17,1849,1.0
58,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,1385,2125,45,29,115950.JPG,20,18,1305,0.6444444444444445
59,invert_Hbwtr_w3_20200103_115950.JPG,Hbwtr,w3,01/03/2020,open_water_dark,rect,1538,2092,22,32,115950.JPG,20,19,704,1.4545454545454546
60,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,134,2025,29,25,115950.JPG,20,0,725,0.8620689655172413
61,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,283,2019,33,35,115950.JPG,20,1,1155,1.0606060606060606
62,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,207,2127,32,35,115950.JPG,20,2,1120,1.09375
63,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,380,2073,24,32,115950.JPG,20,3,768,1.3333333333333333
64,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,522,2049,24,33,115950.JPG,20,4,792,1.375
65,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,468,2170,25,35,115950.JPG,20,5,875,1.4
66,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,652,2117,27,37,115950.JPG,20,6,999,1.3703703703703705
67,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,775,2087,27,27,115950.JPG,20,7,729,1.0
68,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,931,2058,33,41,115950.JPG,20,8,1353,1.2424242424242424
69,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,759,2205,35,29,115950.JPG,20,9,1015,0.8285714285714286
70,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,910,2163,29,32,115950.JPG,20,10,928,1.103448275862069
71,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1082,2034,32,32,115950.JPG,20,11,1024,1.0
72,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1253,1999,30,32,115950.JPG,20,12,960,1.0666666666666667
73,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1148,2147,32,35,115950.JPG,20,13,1120,1.09375
74,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1279,2111,29,29,115950.JPG,20,14,841,1.0
75,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1265,2243,30,32,115950.JPG,20,15,960,1.0666666666666667
76,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1393,2031,37,33,115950.JPG,20,16,1221,0.8918918918918919
77,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1454,2143,35,29,115950.JPG,20,17,1015,0.8285714285714286
78,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1395,2244,33,32,115950.JPG,20,18,1056,0.9696969696969697
79,invert_Hbwtr_w3_20200104_115950.JPG,Hbwtr,w3,01/04/2020,open_water_dark,rect,1028,2211,37,27,115950.JPG,20,19,999,0.7297297297297297
80,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,129,2011,43,29,115950.JPG,20,0,1247,0.6744186046511628
81,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,197,2074,25,29,115950.JPG,20,1,725,1.16
82,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,329,2023,30,45,115950.JPG,20,2,1350,1.5
83,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,328,2160,29,35,115950.JPG,20,3,1015,1.206896551724138
84,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,512,2055,29,30,115950.JPG,20,4,870,1.0344827586206897
85,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,682,2069,37,40,115950.JPG,20,5,1480,1.0810810810810811
86,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,579,2133,30,27,115950.JPG,20,6,810,0.9
87,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,843,2082,27,32,115950.JPG,20,7,864,1.1851851851851851
88,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,985,2057,33,25,115950.JPG,20,8,825,0.7575757575757576
89,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,779,2162,33,25,115950.JPG,20,9,825,0.7575757575757576
90,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,921,2144,24,38,115950.JPG,20,10,912,1.5833333333333333
91,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1118,2046,32,35,115950.JPG,20,11,1120,1.09375
92,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1226,2026,27,27,115950.JPG,20,12,729,1.0
93,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1072,2143,25,25,115950.JPG,20,13,625,1.0
94,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1204,2125,27,30,115950.JPG,20,14,810,1.1111111111111112
95,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1150,2241,22,27,115950.JPG,20,15,594,1.2272727272727273
96,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1377,2073,41,29,115950.JPG,20,16,1189,0.7073170731707317
97,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1366,2171,29,32,115950.JPG,20,17,928,1.103448275862069
98,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1503,2124,27,38,115950.JPG,20,18,1026,1.4074074074074074
99,invert_Hbwtr_w3_20200105_115950.JPG,Hbwtr,w3,01/05/2020,open_water_dark,rect,1004,2235,33,29,115950.JPG,20,19,957,0.8787878787878788
100,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,ice_t,rect,86,1979,24,24,115949.JPG,20,0,576,1.0
101,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,ice_t,rect,76,2077,30,30,115949.JPG,20,1,900,1.0
102,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,ice_t,rect,229,2022,25,25,115949.JPG,20,2,625,1.0
103,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,ice_t,rect,199,2085,24,25,115949.JPG,20,3,600,1.0416666666666667
104,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,ice_t,rect,318,2087,19,29,115949.JPG,20,4,551,1.5263157894736843
105,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,ice_t,rect,170,2163,40,27,115949.JPG,20,5,1080,0.675
106,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,549,2058,37,30,115949.JPG,20,6,1110,0.8108108108108109
107,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,725,2066,32,29,115949.JPG,20,7,928,0.90625
108,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,496,2179,32,32,115949.JPG,20,8,1024,1.0
109,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,647,2143,17,30,115949.JPG,20,9,510,1.7647058823529411
110,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,865,2101,37,35,115949.JPG,20,10,1295,0.9459459459459459
111,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1021,2057,24,29,115949.JPG,20,11,696,1.2083333333333333
112,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1191,2026,29,33,115949.JPG,20,12,957,1.1379310344827587
113,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1330,2011,24,33,115949.JPG,20,13,792,1.375
114,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1072,2155,40,29,115949.JPG,20,14,1160,0.725
115,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1255,2116,30,41,115949.JPG,20,15,1230,1.3666666666666667
116,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,921,2216,30,25,115949.JPG,20,16,750,0.8333333333333334
117,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1180,2227,35,40,115949.JPG,20,17,1400,1.1428571428571428
118,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1352,2225,29,45,115949.JPG,20,18,1305,1.5517241379310345
119,invert_Hbwtr_w3_20200106_115949.JPG,Hbwtr,w3,01/06/2020,open_water_dark,rect,1451,2127,38,32,115949.JPG,20,19,1216,0.8421052631578947
120,invert_Hbwtr_w3_20200107_115949.JPG,Hbwtr,w3,01/07/2020,ice_t,rect,64,1966,17,22,115949.JPG,20,0,374,1.2941176470588236
