filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1539,""y"":1468,""width"":22,""height"":22}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1502,""y"":1493,""width"":17,""height"":19}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1654,""y"":1474,""width"":17,""height"":26}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":1598,""y"":1543,""width"":14,""height"":22}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1453,""y"":1592,""width"":14,""height"":16}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1416,""y"":1549,""width"":17,""height"":23}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":1537,""y"":1659,""width"":10,""height"":14}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1750,""y"":1646,""width"":17,""height"":13}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":1949,""y"":1616,""width"":17,""height"":23}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":2189,""y"":1444,""width"":12,""height"":17}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":2258,""y"":1435,""width"":22,""height"":10}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":2414,""y"":1505,""width"":18,""height"":14}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":2053,""y"":1614,""width"":19,""height"":10}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":2233,""y"":1531,""width"":30,""height"":13}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":2046,""y"":1518,""width"":21,""height"":14}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":2524,""y"":1505,""width"":16,""height"":19}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1891,""y"":1508,""width"":17,""height"":13}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":2294,""y"":1522,""width"":27,""height"":8}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":2207,""y"":1565,""width"":19,""height"":18}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180823_120440.JPG,191215,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1962,""y"":1565,""width"":23,""height"":13}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1668,""y"":1616,""width"":19,""height"":14}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1523,""y"":1601,""width"":21,""height"":13}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1740,""y"":1491,""width"":14,""height"":12}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":1430,""y"":1628,""width"":17,""height"":13}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1824,""y"":1519,""width"":25,""height"":21}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":2366,""y"":1604,""width"":32,""height"":13}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":2032,""y"":1479,""width"":18,""height"":14}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1664,""y"":1663,""width"":25,""height"":14}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":1732,""y"":1558,""width"":21,""height"":8}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":2157,""y"":1473,""width"":31,""height"":12}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":1663,""y"":1496,""width"":12,""height"":13}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":2031,""y"":1646,""width"":22,""height"":6}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":2556,""y"":1559,""width"":22,""height"":13}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":2492,""y"":1547,""width"":18,""height"":10}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":2277,""y"":1509,""width"":12,""height"":12}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":1992,""y"":1531,""width"":26,""height"":13}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1859,""y"":1483,""width"":17,""height"":14}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":1944,""y"":1532,""width"":16,""height"":12}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1604,""y"":1650,""width"":14,""height"":18}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180913_120420.JPG,177986,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1758,""y"":1651,""width"":21,""height"":23}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1819,""y"":1495,""width"":13,""height"":16}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1955,""y"":1464,""width"":9,""height"":18}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1975,""y"":1471,""width"":16,""height"":13}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":2236,""y"":1496,""width"":18,""height"":17}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1412,""y"":1536,""width"":18,""height"":14}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1460,""y"":1589,""width"":19,""height"":16}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":1408,""y"":1686,""width"":25,""height"":16}","{""attribute"":{""leaf_fall"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":2395,""y"":1547,""width"":12,""height"":25}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":2429,""y"":1534,""width"":14,""height"":14}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":2350,""y"":1438,""width"":22,""height"":10}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":1575,""y"":1561,""width"":21,""height"":8}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":2001,""y"":1604,""width"":17,""height"":18}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":2004,""y"":1635,""width"":17,""height"":10}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":1795,""y"":1626,""width"":22,""height"":18}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":2032,""y"":1544,""width"":19,""height"":17}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":1920,""y"":1526,""width"":12,""height"":12}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":2180,""y"":1539,""width"":21,""height"":22}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":2509,""y"":1545,""width"":17,""height"":17}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":2074,""y"":1412,""width"":13,""height"":14}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180821_120442.JPG,175171,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1683,""y"":1658,""width"":25,""height"":17}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1755,""y"":1462,""width"":14,""height"":13}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1411,""y"":1571,""width"":17,""height"":16}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1475,""y"":1638,""width"":16,""height"":16}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":1540,""y"":1636,""width"":14,""height"":10}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1714,""y"":1626,""width"":23,""height"":12}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1439,""y"":1500,""width"":18,""height"":8}","{""attribute"":{""leaf_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":2031,""y"":1558,""width"":27,""height"":10}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1764,""y"":1640,""width"":32,""height"":18}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":2246,""y"":1466,""width"":16,""height"":10}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":2203,""y"":1559,""width"":22,""height"":10}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":2119,""y"":1559,""width"":13,""height"":26}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":1988,""y"":1600,""width"":16,""height"":18}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":1895,""y"":1624,""width"":16,""height"":22}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":1929,""y"":1434,""width"":21,""height"":17}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":2467,""y"":1513,""width"":17,""height"":25}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":2391,""y"":1584,""width"":14,""height"":13}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1626,""y"":1532,""width"":28,""height"":14}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":1644,""y"":1651,""width"":30,""height"":17}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":2107,""y"":1426,""width"":27,""height"":17}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180831_120432.JPG,174249,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1980,""y"":1510,""width"":16,""height"":14}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1680,""y"":1469,""width"":18,""height"":10}","{""attribute"":{""rock"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1873,""y"":1578,""width"":16,""height"":19}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1886,""y"":1607,""width"":14,""height"":12}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":1938,""y"":1641,""width"":23,""height"":18}","{""attribute"":{""leaf_sub"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1403,""y"":1622,""width"":16,""height"":12}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1445,""y"":1654,""width"":19,""height"":14}","{""attribute"":{""other"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":2097,""y"":1486,""width"":19,""height"":19}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":2066,""y"":1524,""width"":14,""height"":21}","{""attribute"":{""open_water_green"":true}}"
invert_Hbwtr_w1_20180807_120056.JPG,178787,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":2215,""y"":1493,""width"":21,""height"":16}","{""attribute"":{""open_water_green"":true}}"
